fecha,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,vvmed,vvmax,dvmed,prec,eto
27/01/2018,    10.70,    13.80,     7.70,    44.90,    70.30,    31.10,   102.70,     1.90,     9.00,   344.10,     1.50,     1.90
28/01/2018,     9.80,    14.10,     6.70,    94.40,    99.90,    67.30,    77.20,     1.00,     7.40,    86.90,    34.40,     0.90
29/01/2018,    11.90,    15.30,     7.90,    88.50,    99.90,    60.30,    93.70,     1.30,     6.60,    90.50,     0.00,     1.20
30/01/2018,    10.20,    14.30,     7.90,    92.80,    99.90,    71.90,    70.60,     0.60,     2.90,    95.90,     0.00,     0.80
31/01/2018,    11.00,    15.00,     7.60,    88.40,    99.90,    62.70,   111.70,     0.70,     4.60,    95.60,     0.00,     1.10
01/02/2018,    12.20,    17.40,     8.10,    80.30,    99.90,    50.30,   113.00,     0.80,     5.30,   129.00,     5.50,     1.30
02/02/2018,     8.00,    10.90,     6.40,    68.00,    99.10,    45.60,    42.70,     2.30,     8.00,   304.40,     8.40,     1.30
03/02/2018,     8.60,    13.40,     5.60,    46.80,    66.10,    32.40,   150.20,     2.70,     9.50,   296.40,     0.00,     2.40
04/02/2018,     7.30,    11.50,     3.20,    68.20,    99.40,    53.70,    76.30,     0.80,     5.70,   125.70,     1.00,     1.00
05/02/2018,     7.50,    11.20,     3.80,    80.20,    99.90,    49.00,   108.30,     0.70,     3.50,   223.50,     0.10,     1.00
06/02/2018,     7.30,    10.30,     5.30,    60.70,    76.40,    49.80,    97.40,     2.10,     9.80,   289.70,     0.00,     1.60
07/02/2018,     6.90,    11.90,     4.10,    54.00,    78.70,    34.40,   154.20,     1.70,     7.30,   275.40,     0.00,     1.80
08/02/2018,     6.90,    11.90,     2.60,    52.90,    73.50,    31.00,   146.50,     0.80,     4.80,   286.60,     0.00,     1.40
09/02/2018,     8.00,    12.80,     2.80,    45.30,    66.50,    28.50,   149.70,     1.30,     7.30,   307.00,     0.00,     1.80
10/02/2018,    10.20,    12.80,     7.50,    43.00,    55.40,    28.90,   146.20,     2.60,    10.40,   328.50,     0.00,     2.60
11/02/2018,    10.80,    19.70,     4.30,    56.20,    84.10,    32.90,   129.10,     1.40,     5.10,   249.80,     0.00,     2.10
12/02/2018,    11.00,    15.00,     8.00,    70.10,    90.40,    54.40,    49.70,     0.80,     5.30,   197.00,     0.90,     1.10
13/02/2018,     9.70,    17.00,     3.40,    56.70,    75.20,    30.40,   167.50,     1.30,     8.70,   244.10,     0.00,     2.10
14/02/2018,    12.90,    19.40,     8.00,    48.50,    61.50,    31.00,   165.10,     1.30,     6.30,   256.30,     0.00,     2.30
15/02/2018,    15.10,    21.50,    10.30,    56.20,    83.10,    37.30,   166.20,     1.40,     6.50,   264.60,     0.00,     2.40
16/02/2018,    13.30,    21.00,     8.40,    76.10,    99.90,    42.10,   162.40,     0.70,     4.00,    19.10,     0.00,     1.80
17/02/2018,    14.40,    22.20,     9.00,    72.20,    99.90,    33.10,   175.80,     1.40,     6.80,   311.00,     0.00,     2.50
18/02/2018,    12.40,    14.10,    10.70,    87.60,    99.90,    76.20,    39.30,     0.90,     3.80,    96.80,     0.00,     0.90
19/02/2018,    12.90,    18.10,     8.90,    76.20,    99.90,    34.30,   164.20,     0.80,     6.30,   138.30,     0.00,     1.90
20/02/2018,    13.90,    20.30,     6.80,    60.50,    99.90,    33.10,   170.20,     2.10,     7.50,   305.40,     0.00,     2.70
21/02/2018,    12.00,    16.40,     8.80,    51.00,    82.90,    27.60,   117.80,     2.00,     7.40,   321.30,     0.00,     2.50
22/02/2018,     9.90,    15.20,     5.50,    59.10,    98.60,    20.70,   184.50,     0.90,     5.20,    19.20,     0.00,     1.90
23/02/2018,     7.70,    12.90,     2.70,    42.90,    92.20,    12.90,   199.40,     1.20,     5.60,   239.20,     0.00,     2.10
24/02/2018,     7.40,    14.60,     0.60,    72.20,    96.80,    40.60,   175.80,     0.80,     5.80,   104.10,     0.00,     1.70
25/02/2018,     9.60,    18.00,     3.40,    73.30,    99.70,    26.10,   178.50,     1.20,     5.40,   249.00,     0.00,     2.20
26/02/2018,    10.70,    19.80,     3.70,    61.70,    99.70,    18.40,   182.20,     1.10,     7.30,   136.80,     0.00,     2.40
27/02/2018,    10.30,    11.50,     8.50,    98.30,    99.90,    91.10,    42.60,     0.80,     4.40,    68.10,     0.80,     0.70
28/02/2018,    14.10,    20.90,     9.20,    78.40,    99.90,    44.10,   157.70,     1.20,     6.90,   279.90,     0.00,     2.20
01/03/2018,    15.70,    20.00,    10.20,    68.00,    99.90,    34.20,   133.40,     2.40,    14.80,   243.30,     0.30,     2.70
02/03/2018,    13.50,    17.20,     9.00,    66.60,    90.50,    41.40,    82.50,     1.30,    12.60,   302.10,     0.20,     1.80
03/03/2018,    16.10,    20.80,    10.90,    55.70,    99.90,    30.90,   103.70,     2.40,    11.50,   257.10,     5.30,     2.80
04/03/2018,    12.10,    16.10,     8.20,    90.30,    99.90,    56.60,    94.00,     1.00,     6.10,   137.40,     1.60,     1.50
05/03/2018,    13.60,    16.50,    11.30,    57.00,    80.60,    42.90,   103.30,     2.50,    12.80,   257.90,     0.80,     2.50
06/03/2018,    13.80,    18.00,     8.70,    46.50,    68.60,    34.20,   110.40,     2.30,    10.20,   256.60,     0.00,     2.80
07/03/2018,    13.00,    18.60,     6.70,    51.30,    79.20,    23.20,   204.20,     0.90,     5.60,    43.80,     0.10,     2.50
08/03/2018,    14.10,    20.10,    10.50,    86.60,    99.90,    58.80,   146.40,     0.90,     4.50,    81.30,     0.10,     2.00
09/03/2018,    17.70,    25.50,    10.50,    64.90,    99.80,    26.40,   218.10,     1.20,     6.80,   251.10,     0.00,     3.30
10/03/2018,    18.50,    25.00,    12.90,    61.40,    99.90,    36.70,   204.60,     2.00,    10.70,   249.70,     0.00,     3.50
11/03/2018,    16.00,    20.40,    12.20,    41.30,    63.50,    26.80,   213.60,     4.50,    14.30,   258.30,     0.40,     5.00
12/03/2018,    15.80,    21.10,    11.80,    38.20,    50.00,    22.70,   221.40,     2.20,     9.70,   267.30,     0.00,     4.10
13/03/2018,    15.90,    22.50,     9.90,    51.60,    70.00,    34.50,   165.60,     0.70,     4.00,   125.70,     0.00,     2.50
14/03/2018,    16.10,    22.30,     9.70,    58.80,    83.20,    39.90,   146.70,     1.20,     6.80,   236.20,     0.00,     2.50
15/03/2018,    15.70,    19.30,    11.80,    53.50,    77.50,    33.30,   105.20,     1.80,    10.80,   249.50,     0.00,     2.60
16/03/2018,    12.30,    17.70,     8.70,    56.20,    87.30,    28.70,   150.90,     1.20,     7.90,   282.60,     0.40,     2.40
17/03/2018,    12.50,    17.90,     7.00,    52.10,    76.20,    31.90,   119.30,     3.30,    15.30,   257.90,     0.20,     3.30
18/03/2018,    12.00,    16.30,     8.50,    57.70,    92.10,    31.00,   146.90,     2.00,     8.20,   293.50,     2.20,     2.70
19/03/2018,    12.90,    19.30,     5.60,    53.20,    87.70,    29.40,   193.20,     3.20,    17.20,   254.10,     0.20,     3.70
20/03/2018,    10.60,    13.80,     7.50,    36.20,    50.60,    26.40,   193.30,     3.50,    14.30,   309.90,     0.00,     3.80
21/03/2018,     9.80,    16.00,     5.80,    36.90,    73.00,    15.90,   242.70,     2.70,     9.50,   308.40,     0.00,     3.90
22/03/2018,     9.80,    16.00,     5.20,    34.90,    81.30,    17.50,   254.90,     2.10,     9.20,   297.10,     0.00,     3.50
23/03/2018,    15.00,    20.90,     5.00,    37.20,    67.70,    19.10,   181.10,     2.20,     9.70,   294.60,     0.00,     3.80
24/03/2018,    15.00,    17.10,    11.30,    36.70,    58.80,    23.90,   183.80,     5.50,    17.40,   289.70,     0.30,     5.00
25/03/2018,    13.70,    16.90,     9.90,    42.70,    79.30,    28.90,   170.50,     2.90,    11.80,   310.00,     0.10,     3.40
26/03/2018,    14.70,    19.70,    10.00,    40.60,    60.90,    25.40,   240.30,     2.70,    10.60,   306.10,     0.00,     4.40
27/03/2018,    17.50,    25.40,     8.90,    36.90,    57.90,    22.30,   258.40,     2.40,     9.00,   281.30,     0.00,     5.00
28/03/2018,    18.20,    27.40,    10.60,    44.70,    67.50,    19.90,   257.20,     1.60,     6.50,   265.30,     0.00,     4.70
29/03/2018,    18.30,    24.00,    12.90,    39.20,    56.50,    22.70,   169.20,     1.00,     6.10,   119.40,     0.00,     3.20
30/03/2018,    15.50,    20.00,    12.40,    38.50,    52.90,    26.60,   194.20,     2.40,    10.20,   266.60,     0.00,     4.20
31/03/2018,    14.50,    19.30,     8.50,    36.00,    62.20,    20.60,   256.10,     2.70,    10.10,   297.20,     0.00,     4.50
01/04/2018,    14.20,    21.10,     7.30,    44.30,    68.70,    24.60,   270.10,     1.30,     7.50,   124.10,     0.00,     3.80
02/04/2018,    14.70,    21.50,     9.30,    53.90,    80.10,    26.70,   159.20,     0.80,     4.80,    17.80,     0.00,     2.70
03/04/2018,    17.00,    25.50,    10.20,    66.50,    98.90,    30.40,   258.00,     1.20,     8.40,   241.00,     0.00,     3.90
04/04/2018,    18.40,    24.10,    13.20,    34.30,    59.70,    17.40,   275.00,     1.90,     9.70,   291.50,     0.00,     4.90
05/04/2018,    16.80,    23.90,    10.80,    44.90,    64.50,    25.50,   269.90,     1.50,     8.60,   120.90,     0.00,     4.30
06/04/2018,    15.50,    20.00,    11.70,    65.90,    90.30,    42.90,   149.20,     1.30,     7.50,    73.30,     0.00,     2.60
07/04/2018,    14.80,    20.60,    11.50,    73.30,    87.60,    50.70,   111.50,     1.00,     6.30,   251.10,     0.00,     2.10
08/04/2018,    14.30,    20.20,     8.10,    58.30,    96.00,    32.20,   212.00,     1.50,     9.00,   306.60,     0.00,     3.30
09/04/2018,    14.60,    20.40,    10.10,    37.60,    64.70,    13.70,   234.40,     2.20,    10.90,   262.50,     0.00,     4.50
10/04/2018,    14.10,    18.90,     8.50,    52.60,    82.90,    31.90,   162.70,     1.80,     9.80,   234.20,     2.10,     3.10
11/04/2018,    13.10,    16.90,     7.70,    47.10,    83.40,    28.10,   194.00,     3.20,    13.20,   272.70,     0.00,     3.70
12/04/2018,    16.10,    20.30,    12.90,    36.90,    55.90,    28.20,   252.40,     2.30,    11.40,   266.90,     0.00,     4.60
13/04/2018,    14.10,    18.80,     9.50,    53.60,    76.00,    33.70,   192.80,     1.00,     7.80,   126.60,     0.00,     3.00
14/04/2018,    15.30,    22.70,     9.00,    55.70,    86.10,    21.10,   289.10,     1.70,    10.10,     2.20,     0.00,     4.50
15/04/2018,    17.40,    25.40,     9.10,    55.80,    90.50,    27.60,   295.50,     1.80,     7.60,   267.80,     0.00,     4.80
16/04/2018,    17.60,    22.90,    11.70,    52.80,    99.90,    24.40,   300.30,     2.30,    10.90,   331.60,     4.30,     4.90
17/04/2018,    18.40,    24.60,    12.80,    49.40,    72.90,    29.70,   294.40,     1.20,     7.70,   146.40,     0.00,     4.50
18/04/2018,    17.80,    24.90,    10.80,    56.70,    90.30,    26.70,   298.10,     1.30,     6.90,   108.90,     0.00,     4.60
19/04/2018,    16.90,    22.60,    10.70,    63.00,    86.10,    38.40,   269.90,     1.80,     8.70,    84.60,     0.00,     4.20
20/04/2018,    17.00,    21.10,    14.10,    72.10,    96.40,    47.80,   210.80,     2.30,     9.60,    75.50,     0.00,     3.50
21/04/2018,    17.10,    23.30,    12.00,    64.30,    89.30,    38.30,   235.50,     1.70,     8.40,    77.20,     0.00,     4.00
22/04/2018,    19.00,    24.50,    14.30,    53.60,    76.70,    31.90,   269.30,     1.90,     8.60,    72.00,     0.00,     4.80
23/04/2018,    21.00,    26.40,    15.70,    41.30,    61.00,    22.50,   247.80,     2.00,    10.20,    82.80,     0.00,     5.20
24/04/2018,    21.70,    26.00,    17.40,    38.00,    48.20,    27.80,   284.60,     2.60,    14.20,    83.20,     0.00,     6.00
25/04/2018,    17.90,    19.70,    16.70,    73.70,    99.80,    43.60,    91.00,     0.80,     9.10,   101.60,     6.40,     1.90
26/04/2018,    18.30,    22.00,    15.40,    78.90,    99.90,    55.70,   168.30,     1.00,     6.60,   119.40,     3.40,     2.80
27/04/2018,    19.60,    28.50,    13.50,    73.50,    99.90,    35.30,   227.00,     1.10,    10.00,   262.40,     1.10,     4.10
28/04/2018,    20.30,    27.40,    13.90,    67.80,    99.90,    18.60,   298.00,     1.20,    10.30,   119.30,     0.00,     4.90
29/04/2018,    16.80,    21.80,    12.00,    44.40,    99.90,    18.40,   323.20,     3.40,    13.40,   266.50,     0.00,     5.50
30/04/2018,    14.60,    20.80,    10.10,    58.70,    99.90,    28.80,   233.00,     1.20,     8.40,   118.10,     1.60,     3.60
01/05/2018,    13.50,    19.40,     8.90,    60.20,    99.90,    24.60,   227.60,     1.50,    11.80,   268.70,     0.10,     3.60
02/05/2018,    16.00,    23.00,     7.10,    47.50,    93.40,    20.90,   271.80,     1.90,     8.70,   270.10,     0.00,     4.60
03/05/2018,    20.40,    25.30,    15.50,    36.10,    74.10,    23.60,   246.80,     1.70,     8.90,   315.30,     0.00,     4.80
04/05/2018,    18.10,    23.10,    13.30,    54.60,    89.20,    34.70,   304.60,     1.50,     7.80,    98.30,     0.00,     4.70
05/05/2018,    19.30,    24.80,    14.90,    60.60,    96.70,    32.30,   265.90,     1.20,     8.10,   120.90,     0.00,     4.30
06/05/2018,    18.50,    24.40,    12.50,    59.20,    84.50,    39.80,   270.00,     1.40,     7.60,   106.10,     0.00,     4.40
07/05/2018,    18.90,    25.30,    12.50,    66.10,    98.90,    31.70,   273.70,     1.10,     6.40,    93.60,     0.00,     4.40
08/05/2018,    18.70,    27.70,    12.90,    81.10,    99.90,    34.60,   247.10,     1.20,     9.90,   215.70,    13.20,     4.30
09/05/2018,    20.50,    28.20,    15.30,    76.00,    99.90,    33.60,   251.00,     1.30,    11.30,   246.10,     7.20,     4.50
10/05/2018,    18.40,    23.80,    15.70,    91.40,    99.90,    60.20,   128.40,     1.00,    10.70,   105.80,     8.10,     2.40
11/05/2018,    18.60,    26.10,    14.20,    86.30,    99.90,    51.20,   245.90,     0.90,     6.80,   308.70,     0.00,     3.90
12/05/2018,    21.00,    27.50,    14.60,    68.70,    99.90,    37.30,   301.90,     1.60,    11.30,   277.10,     0.00,     5.10
13/05/2018,    19.00,    23.70,    15.20,    31.30,    50.20,    14.70,   334.40,     2.40,     8.50,   297.40,     0.00,     6.30
14/05/2018,    18.30,    25.10,    11.10,    45.50,    90.90,    23.40,   266.30,     1.10,     5.80,   337.10,     0.00,     4.30
15/05/2018,    17.80,    23.40,    11.90,    65.30,    99.80,    34.20,   326.60,     1.50,     7.40,   121.20,     0.00,     4.80
16/05/2018,    18.20,    24.20,    11.90,    56.40,    96.60,    24.20,   336.70,     1.70,     8.80,    83.90,     0.00,     5.30
17/05/2018,    18.30,    23.30,    12.80,    56.10,    83.00,    40.50,   324.50,     2.10,    10.70,   110.70,     0.00,     5.10
18/05/2018,    18.70,    24.80,    12.60,    60.20,    92.00,    35.80,   285.00,     1.50,     8.30,   106.00,     0.00,     4.60
19/05/2018,    19.00,    25.00,    13.60,    65.50,    98.70,    34.30,   323.60,     1.40,     7.40,   101.30,     0.00,     5.00
